"","ID","NAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"101","AT1G02170","ATMC1",-7.10800280350028,32.3998077123935,-2.17509506725723,0.0674977730018185,0.102866340948077,-3.91485381620519
"1814","AT1G22660",NA,-1.67752191435083,10.0628630754035,-2.17510730954755,0.0674965712413338,0.102866340948077,-3.91483914134753
"9234","AT3G13670","AEL2",-8.92591351032067,154.177687483171,-2.17519848207709,0.0674876219990007,0.102866340948077,-3.91472985259081
"10860","AT3G48710",NA,4.45174587803536,29.9367986024308,2.1750937762418,0.0674978997351915,0.102866340948077,-3.91485536374782
"19126","AT5G61390","NEN2",-0.984418486161157,6.84119846775649,-2.1749374452336,0.0675132478472485,0.102881794181482,-3.91504275785275
"11812","AT3G60680","CHIQL9",-1.34505678001771,8.52883410990963,-2.17432196369178,0.0675737082485929,0.102965985247046,-3.91578053277602
"8435","AT3G04080","APY1",-4.05787091425836,41.6590328275562,-2.17339813032706,0.0676645615157711,0.103096471128619,-3.91688791763384
"3501","AT1G59600","ZCW7",2.99735069210551,13.3054137964508,2.17332574825421,0.0676716850509606,0.103099372705281,-3.91697468039935
"1062","AT1G13360",NA,6.05289156229964,45.8110408814802,2.17289309258061,0.0677142809720659,0.103154338177129,-3.9174932934696
"1585","AT1G19520","NFD5",5.35157483731407,40.6897199608469,2.17285323077516,0.0677182068179105,0.103154338177129,-3.91754107464001
"11321","AT3G54300","ATVAMP727",-8.28565137896271,32.5358585368525,-2.17275381060095,0.0677279993546592,0.103161299965451,-3.91766024656994
"16603","AT5G20030",NA,-0.723603811295707,3.48776984319634,-2.17182709991483,0.0678193458913653,0.103292471760835,-3.91877105944985
"13507","AT4G21880",NA,0.532528878680303,3.87356045207769,2.17170965617165,0.0678309312823639,0.103302152228187,-3.91891183389763
"6282","AT2G24960",NA,-0.910194348132445,6.96291005131429,-2.17163265864101,0.0678385278883872,0.103305757007956,-3.91900412720759
"12711","AT4G12090",NA,-0.500277757219373,1.34450951818834,-2.17131837276738,0.0678695443624552,0.103341277267167,-3.91938084595034
"13763","AT4G25120","ATSRS2",1.64783391256259,9.82927483869871,2.17129029467155,0.0678723160506342,0.103341277267167,-3.91941450168624
"17636","AT5G42590","CYP71A16",-6.72533075244631,32.9311881471262,-2.17120146775252,0.067881085222655,0.103346663390237,-3.91952097376178
"1010","AT1G12770","EMB1586",-4.51935296134734,51.6580313981033,-2.17107298540137,0.067893771282338,0.103358011552967,-3.91967497847234
"12447","AT4G06634","AtYY1",-1.9001302918448,15.5920685774306,-2.17085336338832,0.0679154618105196,0.103375098829173,-3.91993822669424
"12910","AT4G14590","DSP2",-0.469847180808837,2.08880954584656,-2.17088746773562,0.0679120931042348,0.103375098829173,-3.91989734783077
"5316","AT2G02860","ATSUC3",-3.40613601887928,22.9893954286561,-2.17029356038246,0.0679707812776373,0.103451330099272,-3.92060922691232
"1966","AT1G25280","AtTLP10",3.92950402831322,56.6008580591957,2.16996675057419,0.0680030974929048,0.103476597432972,-3.92100095080379
"12355","AT4G03965",NA,0.438687214994022,0.697863005647363,2.16999256766944,0.0680005440347878,0.103476597432972,-3.92097000573049
"15068","AT5G01270","ATCPL2",-3.58120566946734,30.5833573782878,-2.17007039536023,0.0679928470174421,0.103476597432972,-3.92087671927906
"15741","AT5G09540",NA,-0.479084594011502,1.08119406427754,-2.16969951019585,0.068029534778757,0.103508852346882,-3.9213212717924
"11300","AT3G54085",NA,-1.01326552747753,6.95429273855103,-2.169544236291,0.0680449003232491,0.103524257623649,-3.92150738646231
"765","AT1G09850","XBCP3",3.05315358684477,26.5066915536714,2.16933404659125,0.0680657057876248,0.10354546991472,-3.92175932379687
"2463","AT1G32460",NA,-6.55350821404867,25.1027014726211,-2.16929747625711,0.0680693263294805,0.10354546991472,-3.92180315761798
"3816","AT1G64105","ANAC027",-1.17715561366871,4.17965983064905,-2.16923080248722,0.0680759276765688,0.103547537947404,-3.92188307387253
"9784","AT3G20070","TTN9",1.04294026298324,7.53736200768312,2.16866957205587,0.0681315205263174,0.103624118915682,-3.92255577093756
"1744","AT1G21690","EMB1968",3.1984830186894,18.5409879820892,2.16822055095738,0.0681760314388378,0.103681142952346,-3.92309396905037
"9676","AT3G18760",NA,2.5422998809663,10.4507985728283,2.16814068925471,0.0681839511052645,0.103681142952346,-3.92318969120352
"15087","AT5G01460",NA,-10.0665477381393,73.844517498206,-2.16813254360067,0.0681847589396542,0.103681142952346,-3.92319945457018
"4780","AT1G76280",NA,-2.06291366033984,11.9521547533184,-2.16748941064269,0.0682485712909094,0.10377018759857,-3.92397030923614
"17182","AT5G28830",NA,-0.746293500932668,5.2256511919281,-2.16728879352448,0.0682684890687966,0.103792483111291,-3.92421076614122
"10168","AT3G25190","AtVTL5",0.970561046865995,5.47581712285967,2.16706158275786,0.068291054215617,0.10381879982879,-3.9244830970334
"3679","AT1G62200","AtNPF8.5",3.3649255393576,22.1650803157074,2.16669212138365,0.0683277628704477,0.10386661236959,-3.9249259252353
"3989","AT1G66620",NA,0.819382462722386,3.59064884116507,2.16652492774206,0.0683443813091308,0.103867895705537,-3.92512631908385
"16605","AT5G20045",NA,0.573784871159394,1.73121616122608,2.16652574333423,0.0683443002323424,0.103867895705537,-3.92512534153789
"16928","AT5G24600",NA,0.344786045933534,0.956922316239907,2.16654408129984,0.0683424773084551,0.103867895705537,-3.92510336216274
"14026","AT4G28210","EMB1923",3.49514877310863,13.9790845509049,2.16628399663235,0.0683683361568566,0.103896308365455,-3.92541509188503
"3035","AT1G51520",NA,-0.692603404602557,3.18328238249088,-2.16529716992554,0.0684665409620089,0.104037542320271,-3.92659786265436
"16253","AT5G16050","GF14",6.07937049344532,123.767509845669,2.16485502700582,0.0685105873059881,0.104096465013652,-3.9271277920259
"19568","AT5G66470","AtERG1",10.3131837291701,54.3954407764971,2.16468817167832,0.0685272168877508,0.10411372422709,-3.92732777522506
"3109","AT1G52520","FRS6",-1.234418169272,10.4858860655934,-2.16462311516786,0.0685337018270102,0.104115569167943,-3.92740574808763
"19539","AT5G66140","PAD2",3.82701751601823,33.6736746254344,2.16454836242118,0.0685411540673629,0.104118883224138,-3.92749534219229
"12158","AT4G01360","BPS3",-0.277929051787473,1.68619444337578,-2.16445392380358,0.0685505699976195,0.104125179525796,-3.92760853044955
"13183","AT4G17520","HLN",30.9926571153023,217.677309501567,2.16413106872047,0.0685827698746396,0.104166079971062,-3.9279954833234
"4233","AT1G69588","CLE45",0.321105403589639,1.27101464335213,2.16370948054899,0.0686248398457052,0.104221964043366,-3.92850076846417
"5423","AT2G04740",NA,-3.23562477685174,12.0515839763964,-2.16349129253912,0.0686466228874612,0.104247031712708,-3.92876227164068
"6426","AT2G26740","ATSEH",-4.09623688227147,14.7258851965915,-2.16327582659623,0.0686681410136021,0.104271693257183,-3.92902051154019
"13090","AT4G16520","ATG8F",-25.6985090644077,171.943862977667,-2.16288637594525,0.0687070518878608,0.104322759645873,-3.92948727323943
"5600","AT2G15280","RTNLB10",3.29988689686703,11.9221981667603,2.16236157035775,0.0687595215534761,0.104394403871137,-3.93011625534258
"8228","AT3G01750",NA,-2.67815175505037,16.3980459534304,-2.16229736453887,0.0687659435768503,0.104396130450131,-3.93019320599777
"3736","AT1G62975","BHLH125",-2.37343743946251,14.3347551505937,-2.16037539663495,0.0689584638682962,0.104672314065954,-3.93249664936765
"8407","AT3G03780","ATMS2",8.5051345227432,73.1155959248387,2.16040090451762,0.0689559052307067,0.104672314065954,-3.9324660790806
"17992","AT5G46960","AtPMEI12",7.1868067725969,19.3111860733697,2.16023862900162,0.0689721843509363,0.104685096401721,-3.93266056028912
"6263","AT2G24590","At-RSZ22a",3.36080579334036,27.0544380598171,2.16016470389619,0.0689796016385931,0.104688310599936,-3.93274915663355
"12697","AT4G11950",NA,-0.351007179362773,0.890755965884599,-2.15999429270577,0.0689967029379639,0.104690135174479,-3.93295338738509
"12905","AT4G14548",NA,-0.686441312110662,1.18444428374668,-2.16000915627181,0.068995211162149,0.104690135174479,-3.93293557403857
"16371","AT5G17450","AtHMP45",-0.791838721789754,2.26338141905485,-2.16002322522927,0.0689937991668668,0.104690135174479,-3.93291871299255
"18472","AT5G53070",NA,1.30938703493668,8.85497025584522,2.15993154084793,0.0690030013614223,0.104691650452653,-3.93302859275033
"17345","AT5G38140","NF-YC12",0.43069154787044,2.40581648109066,2.15984530222493,0.0690116581047069,0.104696743276275,-3.93313194585925
"6689","AT2G30280","DMS4",-1.08646673801857,9.41146994364165,-2.15915559615871,0.0690809310961982,0.104793788425303,-3.93395852251367
"16255","AT5G16070","CCT6-1",-3.89482100322995,52.392570779253,-2.15850999485536,0.0691458378063187,0.104884195655841,-3.93473223374785
"17479","AT5G40530",NA,1.13711761317287,6.55454702482342,2.15811134974747,0.0691859470257306,0.104936977698578,-3.93520998003627
"9222","AT3G13520","AGP12",-33.538386092241,203.54469067237,-2.1576018025615,0.0692372486860278,0.105006726337335,-3.93582062968663
"8706","AT3G07180",NA,4.61669340445506,49.4088458250381,2.15693002184336,0.0693049427773999,0.105101323478025,-3.93662569491471
"9228","AT3G13590",NA,-0.341116629194938,0.963535353978592,-2.15656164397145,0.0693420918509979,0.10514958796535,-3.9370671569545
"7345","AT2G38490","CIPK22",-0.249276190927207,0.794699363713027,-2.15600507968775,0.069398256665124,0.105226678090487,-3.93773413546402
"2009","AT1G26250","EXT18",-3.10413152616511,8.70916777723842,-2.15549802170714,0.0694494655469379,0.105296242414169,-3.93834178095392
"13233","AT4G18160","ATKCO6",-2.09662933318844,13.9877262558183,-2.15530548575698,0.0694689201445016,0.105317655298118,-3.93857250982332
"6054","AT2G21600","ATRER1B",6.37536187725499,60.363287472954,2.15495159071758,0.069504693434313,0.10535192705585,-3.93899660426131
"7876","AT2G44740","CYCP4;1",-4.6918131989973,13.562013301394,-2.15502855680315,0.0694969117792975,0.10535192705585,-3.93890437122991
"16210","AT5G15540","ATSCC2",-6.56033910834944,53.8863791494275,-2.15492357843535,0.0695075258336988,0.10535192705585,-3.93903017301289
"7964","AT2G45810","RH6",7.87773146676963,85.2013203653196,2.1538467824332,0.069616491888636,0.105504966294164,-3.94032054829396
"13522","AT4G22110",NA,0.524776221619174,1.05722397003472,2.15382026318271,0.0696191776675319,0.105504966294164,-3.94035232725761
"14496","AT4G33790","CER4",-1.08499561230656,4.61194288790735,-2.15327386016526,0.0696745387413266,0.105580763907346,-3.94100709823021
"12614","AT4G10760","EMB1706",-4.50157332821884,27.6272254517185,-2.15308911670626,0.0696932668204787,0.10560104263034,-3.94122848039876
"19557","AT5G66350","SHI",0.451107456607436,1.57210845873585,2.15299989079279,0.0697023137744967,0.105606650276224,-3.94133540152625
"18679","AT5G55790",NA,-0.52001120970956,2.28107802729947,-2.15289868177043,0.0697125771739642,0.1056140999689,-3.9414566820413
"7138","AT2G36130","Cyclophilin",-3.93663471945767,23.4962291347769,-2.15278714904927,0.0697238892424102,0.105623137123817,-3.94159033337315
"18010","AT5G47200","ATRAB1A",13.7227562078006,128.798456311563,2.15258451155853,0.0697444462329639,0.105646176741505,-3.94183315624585
"18802","AT5G57330",NA,-4.63750709742035,61.8615710741926,-2.15230371870444,0.069772941955825,0.105681237187193,-3.94216963216973
"1230","AT1G15220","ATCCMH",-0.818049260106884,6.95872431607682,-2.15056313523782,0.0699498436574508,0.105926513118514,-3.94425534719065
"4726","AT1G75620",NA,1.02456376564142,3.8122389655145,2.15055211569012,0.0699509650516867,0.105926513118514,-3.94426855154071
"9355","AT3G15010","UBA2C",-3.8187329310478,23.8638622052762,-2.15058632063022,0.0699474842762524,0.105926513118514,-3.94422756491309
"14555","AT4G34460","AGB1",4.00385889796755,74.8633688728014,2.14999167892533,0.0700080212793559,0.10600478708818,-3.94494010039884
"5722","AT2G17410","ARID2",5.3478426676112,59.8545770601598,2.14944047342013,0.0700641834349744,0.106081695376292,-3.94560058107742
"17490","AT5G40660","P12",-3.27545066958323,19.6116052055492,-2.14837589003427,0.0701727820129232,0.106237977918707,-3.94687619646852
"9079","AT3G11960",NA,-7.56501262563234,59.9641444458057,-2.14828926608876,0.0701816260123781,0.106243224787226,-3.94697999073254
"6370","AT2G26060","CIA1",-3.65218161854701,28.9586050700259,-2.14801154782432,0.0702099876384699,0.106278015004623,-3.94731275627239
"12747","AT4G12680",NA,-0.928136154771731,6.12963963051343,-2.14738563320905,0.0702739507116879,0.106366686258423,-3.94806272867651
"6525","AT2G28050","RPF7",-0.564504209342794,4.3846043666133,-2.1469679212505,0.0703166699199386,0.106423191663995,-3.94856322718134
"12957","AT4G15020",NA,2.97997363755953,26.2912420054786,2.14597324069738,0.0704185007581996,0.106562867219852,-3.94975502779612
"14245","AT4G30935","ATWRKY32",-2.63681390138471,12.4482350553043,-2.14596108311477,0.0704197463140604,0.106562867219852,-3.94976959455642
"7350","AT2G38560","RDO2",-3.37463531927227,25.7742705014106,-2.14558810844151,0.0704579687052902,0.106612540314386,-3.95021647716868
"5801","AT2G18370","LTP8",-0.239061239655299,0.508868034220489,-2.14372835146029,0.0706488683452073,0.106893209657723,-3.95244471099327
"4903","AT1G77740","PIP5K2",10.2008997640552,82.6229151550423,2.14304637418105,0.070719002118016,0.106991128730894,-3.95326178886664
"9439","AT3G15890",NA,-1.40268888321153,10.5653060364069,-2.14281955194963,0.0707423437896583,0.107018246226138,-3.95353354238233
"16760","AT5G22700",NA,-1.97254550842109,7.18978808538048,-2.14247347078776,0.0707779730258993,0.10706394663861,-3.95394817644997
"13839","AT4G26070","ATMEK1",-1.34619987769338,8.2266731251919,-2.14216191953619,0.0708100628405083,0.107104286474074,-3.9543214383013
"4572","AT1G73760","CTL14",2.37764951362473,18.5449231700929,2.14083824281632,0.0709465650705853,0.107302537815201,-3.95590727593068
"19572","AT5G66510","GAMMA",6.48000318171416,75.7228061052203,2.14073362545742,0.070957364870518,0.107310655768811,-3.95603261143073
"13017","AT4G15730",NA,-0.591893579010237,3.15426668271469,-2.14041423514092,0.0709903462288259,0.107352315655227,-3.95641525125077
"9330","AT3G14730","PCMP-E31",0.427869309701773,2.20013010198425,2.14030187518141,0.0710019525786011,0.107361648135157,-3.9565498614682
"10566","AT3G44290","ANAC060",-0.444249774580711,0.891006777355247,-2.13953285798465,0.0710814403665134,0.107473614466139,-3.9574711559418
"9584","AT3G17690","ATCNGC19",-0.292915599963792,0.721294797931037,-2.13829053817595,0.0712100392867134,0.107659812954978,-3.95895944238199
"17370","AT5G38590",NA,-1.05028977355711,7.61505008735426,-2.13806741295516,0.0712331609159141,0.107686527950789,-3.95922673990612
"5318","AT2G02880",NA,-0.955346767763602,4.44657724295629,-2.13681790215209,0.0713627827033468,0.107874227848325,-3.96072359352467
"11643","AT3G58510","RH11",4.02753881808319,58.2841126418784,2.13597638016376,0.0714502142449025,0.107998127798133,-3.96173167308322
"9709","AT3G19190","ATATG2",-10.8634059466743,61.8152455674447,-2.13426049415191,0.0716288235408613,0.108259814860457,-3.96378711578613
"13058","AT4G16162",NA,-0.316449946757179,0.724718922482235,-2.1339768187124,0.0716583950000275,0.108296223305833,-3.96412692008401
"8543","AT3G05370","AtRLP31",1.54538281059645,5.10597368338374,2.13366138179577,0.0716912918213281,0.108337651364636,-3.96450476769663
"9346","AT3G14900","EMB3120",1.52682912582251,6.25074387865552,2.13311583225431,0.0717482228762404,0.108415390093877,-3.96515825036542
"7159","AT2G36370","FBL11",-1.92733361168258,5.98245653883336,-2.13299883907642,0.0717604376690642,0.10842555344307,-3.96529838874985
"8506","AT3G04980",NA,1.22822843708815,6.44095105847328,2.13271211047909,0.0717903827072196,0.108462502485538,-3.96564184035761
"14372","AT4G32390",NA,-7.3601456013818,64.8726588716018,-2.13195743307781,0.0718692589364671,0.108573366551772,-3.96654580332842
"4821","AT1G76780",NA,0.68642592643879,1.81658554778932,2.13092609691154,0.071977191513688,0.108728105923483,-3.96778112615643
"8373","AT3G03350",NA,0.471817632060866,2.38549476609403,2.13075496685252,0.0719951165732199,0.108746867471126,-3.96798610090428
"7970","AT2G45880","BAM7",-2.88054720422951,21.4994714756362,-2.13007257582543,0.0720666384324578,0.108846576618608,-3.96880344130024
"18937","AT5G58900","DIV1",-5.93356202839807,37.7066433621909,-2.12847520304475,0.0722343395965901,0.109091524800538,-3.97071665753576
"11032","AT3G50910",NA,-3.84051821453643,29.0661105347088,-2.12715032800236,0.0723737300124824,0.109289417466781,-3.97230343949859
"16658","AT5G20720","ATCPN21",56.791865298116,338.118667972516,2.1271246131216,0.0723764381543195,0.109289417466781,-3.97233423729421
"11976","AT3G62880","ATOEP16-4",-0.659790313915278,5.1833301577819,-2.12670250586031,0.0724209065998154,0.109348206754777,-3.97283977730232
"1042","AT1G13130",NA,-0.454145989087067,1.63420850621328,-2.12580545897573,0.0725155005215291,0.109482665645237,-3.97391411475334
"3811","AT1G64050",NA,-3.77259643807551,38.4841980655093,-2.12569060662223,0.0725276207080653,0.109492596061683,-3.97405166455525
"17349","AT5G38212",NA,-0.762786013199007,2.83830748953527,-2.12508313680076,0.0725917599024925,0.109581050367862,-3.97477917766833
"4471","AT1G72630","ELF4-L2",-3.93894433997767,12.8444260394614,-2.12502149262361,0.0725982717363651,0.109582506294808,-3.97485300284693
"3016","AT1G51260","LPAT3",0.300187443009155,0.590911782530857,2.12401693204127,0.0727044720927264,0.109726040317803,-3.97605605011708
"15156","AT5G02240",NA,18.0866692220273,197.455985231085,2.12406928462114,0.0726989336173019,0.109726040317803,-3.97599335418415
"6495","AT2G27610","PCMP-H60",0.422797349332266,0.992292132228594,2.12337051347458,0.0727728928447898,0.109820911020319,-3.97683017531868
